Country Code,Country Name,Year,GDP Growth,Investment,Productivity Growth,Potential_Outlier
FIN,Finland,2018,1.19297759742292,25.7234643496259,-0.98,False
FRA,France,2000,4.14099996402915,21.8578770673408,1.35,False
FRA,France,2001,1.89946701186636,21.5146500727515,0.54,False
FRA,France,2002,1.06775027069419,20.7001905304491,0.64,False
FRA,France,2003,0.967827182558352,20.6506168230936,0.8,False
FRA,France,2004,2.86825052501032,21.3643685480586,2.69,False
FRA,France,2005,1.88856584109286,21.9113534781153,0.97,False
FRA,France,2006,2.71406448755236,22.6851885959248,1.35,False
FRA,France,2007,2.53048188351066,23.5691050042771,0.96,False
FRA,France,2008,0.380171435849121,23.4671040402669,-0.25,False
FRA,France,2009,-2.82455153714783,20.7177586249113,-1.75,False
FRA,France,2010,2.00032476039051,21.3378695020042,1.85,False
FRA,France,2011,2.43757653729007,22.4996452716579,1.43,False
FRA,France,2012,0.183835264973013,21.8295648772748,-0.03,False
FRA,France,2013,0.781756446231,21.520441960601,0.39,False
FRA,France,2014,0.997832947295251,21.8364708236132,0.42,False
FRA,France,2015,1.06675474783462,21.7165418613305,0.9,False
FRA,France,2016,0.860031075424033,21.5978606152326,0.38,False
FRA,France,2017,2.08361485997399,22.1813991959176,1.18,False
FRA,France,2018,1.64590872395887,22.6115738942638,0.67,False
DEU,Germany,2000,2.8765231247659,23.9639660790924,0.61,False
DEU,Germany,2001,1.63614170690956,22.7645716524028,1.97,False
DEU,Germany,2002,-0.228255715793637,20.151752302821,0.25,False
DEU,Germany,2003,-0.529801394291297,19.5766263092364,0.38,False
DEU,Germany,2004,1.16208684507278,19.0213864564072,0.84,False
DEU,Germany,2005,0.885485292551564,18.7355259254163,0.75,False
DEU,Germany,2006,3.86668241523209,19.897946566207,3.01,False
DEU,Germany,2007,2.8891174138025,20.7873433455798,1.22,False
DEU,Germany,2008,0.887902330743628,20.8867329914107,-0.35,False
DEU,Germany,2009,-5.54455451920674,18.0064315128089,-5.78,True
DEU,Germany,2010,4.13463778522758,19.5310600093299,3.85,False
DEU,Germany,2011,3.75796884489337,21.2669872693317,2.53,False
DEU,Germany,2012,0.463512036709204,19.4724714926695,-0.74,False
DEU,Germany,2013,0.396995583779145,19.7883815690324,-0.18,False
DEU,Germany,2014,2.18018602168017,20.139488753447,1.38,False
DEU,Germany,2015,1.66300602334775,19.4978020945699,0.79,False
DEU,Germany,2016,2.22222216259371,19.7122567843741,0.89,False
DEU,Germany,2017,2.797906720551,20.6909762954118,1.01,False
DEU,Germany,2018,1.13569604599849,21.6503641494105,0.24,False
GRC,Greece,2000,4.13782699405849,26.1132103512829,3.58,False
GRC,Greece,2001,4.65041459442163,25.1433571820657,3.76,False
GRC,Greece,2002,4.68313727063017,23.6770908566951,1.44,False
GRC,Greece,2003,5.79682274294369,26.1381770101347,4.35,False
GRC,Greece,2004,5.37786634595851,25.179542966525,2.59,False
GRC,Greece,2005,1.18350635493289,22.1679676033349,-0.33,False
GRC,Greece,2006,6.44339762487436,26.2902425409373,3.77,False
GRC,Greece,2007,3.50686976639459,26.6707144196319,1.9,False
GRC,Greece,2008,0.0574740238200775,24.8460183343649,-1.59,False
GRC,Greece,2009,-4.11927606715011,18.9186670370279,-3.76,True
GRC,Greece,2010,-5.6937412158003,18.2157587611931,-3.0,True
GRC,Greece,2011,-9.87677875300243,14.0714513074627,-2.42,True
GRC,Greece,2012,-8.33113421099992,12.2606554594296,-1.05,True
GRC,Greece,2013,-2.27211699888024,12.1129082926078,-0.64,False
GRC,Greece,2014,0.792225060962835,12.136918450953,-0.19,False
GRC,Greece,2015,-0.228301892172851,12.0084097844243,-1.15,False
GRC,Greece,2016,-0.0317947678412054,12.4680861540635,-0.66,False
GRC,Greece,2017,1.47312472702352,11.8883016329317,-0.04,False
