Country Code,Country Name,Year,GDP Growth,Investment,Education Expenditure,Productivity Growth
BLR,Belarus,2011,5.54997471638077,37.2175950788459,4.68479013442993,5.64
BLR,Belarus,2012,1.70785253368828,35.0942730563184,4.95964002609253,3.43
BLR,Belarus,2013,0.998719299661161,38.7980262073973,5.0094199180603,1.76
BLR,Belarus,2014,1.65112470228097,34.8410329356421,4.81830978393555,2.36
BLR,Belarus,2015,-3.82957056812593,29.0346959914608,4.78751993179321,-2.68
BLR,Belarus,2016,-2.5264464460425,26.4775827022928,4.94654989242554,-0.53
BLR,Belarus,2017,2.53218349471909,28.0303589091824,4.79500007629395,3.8
BLR,Belarus,2018,3.14919758275296,28.0788785453202,4.83656978607178,3.46
BEL,Belgium,2005,2.32173792911834,23.6810632000764,5.79584980010986,0.87
BEL,Belgium,2008,0.446905130727231,25.9367703303917,6.33294010162354,-1.34
BEL,Belgium,2009,-1.90644105515335,22.0264057475968,6.43465995788574,-1.86
BEL,Belgium,2010,2.71031150254662,22.3942744569467,6.44078016281128,2.21
BEL,Belgium,2011,1.93115502411325,24.4795580355563,6.38481998443604,0.32
BEL,Belgium,2012,0.215803612089744,23.5882360674433,6.56625986099243,0.3
BEL,Belgium,2013,0.305494549070232,22.7089453730117,6.60135984420776,0.79
BEL,Belgium,2014,1.76554038149924,23.2582959776352,6.55866003036499,1.14
BEL,Belgium,2015,1.47416433731927,23.3223676294346,6.46963977813721,1.13
BEL,Belgium,2016,1.19350273007754,24.1815766017974,6.48613023757935,0.23
BEL,Belgium,2017,1.47446761556785,24.3318331321638,6.44915008544922,0.57
BEL,Belgium,2018,1.87796847383565,25.5515767637203,6.38883018493652,0.22
BIH,Bosnia and Herzegovina,2014,1.15384793371298,23.0340139751835,3.31473965674631,2.39
BIH,Bosnia and Herzegovina,2015,4.28413016137854,22.1698345771577,3.0181128667772,1.83
BIH,Bosnia and Herzegovina,2016,3.24225822231566,23.3303836437325,4.26451015472412,5.85
BIH,Bosnia and Herzegovina,2017,3.24409895306594,25.1642904731319,2.83868424239217,0.25
BIH,Bosnia and Herzegovina,2018,3.82900399349064,24.8120206694305,3.89297008514404,1.02
BGR,Bulgaria,2001,3.82370222571771,21.3510606825964,3.38423991203308,4.56
BGR,Bulgaria,2002,5.87193134676191,20.529013802931,3.38608002662659,5.69
BGR,Bulgaria,2003,5.23715282493174,22.0741671260247,3.99845004081726,2.14
BGR,Bulgaria,2004,6.5104241389717,23.4333545983608,4.24988985061646,3.75
BGR,Bulgaria,2005,7.05634916258309,27.7396801127277,4.10879993438721,4.31
BGR,Bulgaria,2006,6.80259262432862,32.0563311507493,3.90346002578735,3.42
BGR,Bulgaria,2007,6.65438512368812,33.606222556895,3.680340051651,4.04
BGR,Bulgaria,2008,6.12955885899744,36.9245307045696,4.2190899848938,3.58
BGR,Bulgaria,2009,-3.34714308501542,28.5382141833642,4.27429008483887,-1.91
BGR,Bulgaria,2010,1.55536266288017,22.5179653399321,3.85746002197266,5.41
BGR,Bulgaria,2011,2.09017598337418,21.3581940338909,3.54690003395081,4.21
BGR,Bulgaria,2012,0.748814556346105,21.8870795265983,3.47650003433227,2.6
BGR,Bulgaria,2013,-0.542753400392826,21.0060147414226,4.05766010284424,0.93
BGR,Bulgaria,2014,0.949449772002041,21.5078429076067,4.19388008117676,1.46
BGR,Bulgaria,2015,3.39755351999294,20.999927047816,3.88469004631042,3.11
BGR,Bulgaria,2016,3.02662820096305,18.9624308573589,3.81435990333557,3.42
BGR,Bulgaria,2017,2.74592737750996,19.8169934625584,4.07754993438721,1.99
BGR,Bulgaria,2018,2.33015054210419,21.1661567293564,4.05201005935669,3.19
HRV,Croatia,2002,5.80141595577015,23.7622362794643,3.82305002212524,4.21
HRV,Croatia,2003,5.56842901730823,27.2298359919119,3.87019991874695,3.08
HRV,Croatia,2004,4.17049297825163,26.025034935926,3.82386994361877,3.29
HRV,Croatia,2007,5.04884076732965,28.1517266885488,3.96898007392883,2.04
HRV,Croatia,2008,1.97176786914632,29.5499946300075,4.2783899307251,-0.37
HRV,Croatia,2009,-6.81168973851901,24.3749580320971,4.36217021942139,-6.66
HRV,Croatia,2010,-1.33616285467264,20.3682057276447,4.20651006698608,2.36
HRV,Croatia,2011,-0.111527124990047,18.9999778658226,4.10584020614624,3.68
HRV,Croatia,2013,-0.132561080066893,18.7253117926413,4.50127983093262,2.14
HRV,Croatia,2017,3.2840626939789,20.839700796268,3.87207007408142,0.92
HRV,Croatia,2018,2.91107146210912,22.4888446291438,3.92432999610901,0.3
CYP,Cyprus,2000,5.96530445494226,20.4291577976899,4.98954010009766,4.24
CYP,Cyprus,2001,3.95256258200938,17.7345535252016,5.11552000045776,1.75
CYP,Cyprus,2002,3.72297491128981,20.2817486986233,5.58166980743408,1.6
CYP,Cyprus,2003,2.62329962315329,19.49832670211,6.6702299118042,-0.94
CYP,Cyprus,2004,5.02627226665527,21.8649074462916,6.11772012710571,1.01
CYP,Cyprus,2005,4.85298762175586,22.2094374377754,6.28667020797729,1.18
CYP,Cyprus,2006,4.71378358593959,24.3137543872675,6.33027982711792,2.81
CYP,Cyprus,2007,5.09822614854798,24.0710075269171,6.28083992004395,0.64
CYP,Cyprus,2008,3.64698922103939,28.6449330178426,6.72277021408081,0.12
CYP,Cyprus,2009,-2.01508203683694,22.5317717896077,7.20547008514404,-2.05
CYP,Cyprus,2010,2.28267100119788,23.6867268786643,6.52559995651245,1.53
CYP,Cyprus,2011,0.416711868408683,18.5481211774998,6.52042007446289,0.38
CYP,Cyprus,2013,-6.58747751118347,12.5650583420074,6.46747016906738,-0.65
CYP,Cyprus,2014,-1.77605867728616,13.1877395604674,6.42111015319824,-0.05
CYP,Cyprus,2015,3.41892038889013,13.3226795380088,6.30491018295288,1.84
CYP,Cyprus,2016,6.57359080924678,17.0541463112928,6.11811017990112,2.09
CYP,Cyprus,2017,5.75083236554525,20.3824581997576,5.69961977005005,0.06
CZE,Czechia,2000,4.010669619984,31.8350210442972,3.61999011039734,5.13
CZE,Czechia,2001,2.9172195289956,32.0060318555442,3.71491003036499,3.18
CZE,Czechia,2002,1.51345949139996,30.4816181826653,3.9390299320221,1.02
CZE,Czechia,2003,3.300836832613,29.5495865624593,4.10311985015869,4.43
CZE,Czechia,2004,4.73633969683438,29.8242716361965,3.98130011558533,5.11
CZE,Czechia,2005,6.37502886086791,29.2856028582089,3.86250996589661,4.5
CZE,Czechia,2006,6.62317299177447,30.0796940275085,4.19625997543335,5.43
CZE,Czechia,2007,5.48882595164517,32.1072107272958,3.85006999969482,3.44
CZE,Czechia,2008,2.61226807205139,30.9994095449633,3.73207998275757,0.49
CZE,Czechia,2009,-4.79832416684926,26.3978882297703,4.1553201675415,-3.05
CZE,Czechia,2010,2.71466509907701,26.7312876523202,3.99341988563538,3.34
CZE,Czechia,2011,1.77238085338473,26.6053370220652,4.20787000656128,2.06
CZE,Czechia,2012,-0.770668190622743,25.6688421143623,4.19049978256226,-1.21
CZE,Czechia,2013,-0.0418124160447491,24.3768606031502,4.02132987976074,-0.8
CZE,Czechia,2014,2.24521219862635,25.3494353917128,3.93603992462158,2.15
CZE,Czechia,2015,4.95875848915604,26.9686249210792,5.71913003921509,3.83
CZE,Czechia,2016,2.58087013921376,25.0750046974725,5.50080013275146,0.85
CZE,Czechia,2017,5.17356529967881,25.0897410946251,3.75574994087219,2.76
CZE,Czechia,2018,2.83030588267866,25.6426079021172,4.21541023254395,1.37
DNK,Denmark,2000,3.72400899471576,22.2944061771116,8.09002017974854,2.98
DNK,Denmark,2001,0.95003224600012,21.7493884508849,8.21092987060547,-0.17
DNK,Denmark,2002,0.456530018779986,21.256815503883,8.20600032806396,0.4
DNK,Denmark,2003,0.441091006625101,20.885998901756,8.10986042022705,1.32
DNK,Denmark,2004,2.77635180744053,21.6460819600503,8.1876802444458,3.21
DNK,Denmark,2005,2.35960882992528,22.1713094338111,8.06474018096924,0.9
DNK,Denmark,2006,3.81648769908172,24.2627515456151,7.71623992919922,1.62
DNK,Denmark,2007,0.987173815945127,25.231367727118,7.59683990478516,-1.39
DNK,Denmark,2008,-0.417178439991005,24.0357328016323,7.441969871521,-1.68
DNK,Denmark,2009,-4.97447905669058,19.0326255602397,8.41279029846191,-1.82
DNK,Denmark,2010,1.58289703108802,17.8221551141916,8.55023002624512,4.3
DNK,Denmark,2011,1.3108037609606,18.9874945831856,8.47716045379639,1.38
DNK,Denmark,2012,-0.0054323016167074,19.2269717517509,7.24570989608765,0.94
DNK,Denmark,2013,1.39267343161971,19.3525146403367,8.46860980987549,0.95
DNK,Denmark,2014,1.27799983192831,20.1482030437865,7.63833999633789,0.74
DNK,Denmark,2016,3.07304549209093,21.680712423112,7.71534013748169,1.72
DNK,Denmark,2017,3.05647723922718,21.9568242214893,7.3700098991394,0.37
DNK,Denmark,2018,1.8600074900921,22.5323146804877,7.32747983932495,0.58
EST,Estonia,2000,10.0876385800462,28.4761032107323,5.33945989608765,9.17
EST,Estonia,2001,5.88074589534277,29.6026320949271,5.23217010498047,5.39
EST,Estonia,2002,6.93300082616575,32.9307657546669,5.433030128479,6.82
EST,Estonia,2003,7.59630181032645,35.1880300634078,5.27171993255615,5.31
EST,Estonia,2004,6.80070110758655,34.6488549298291,4.87566995620728,7.2
EST,Estonia,2005,9.52305386462066,33.3508381603819,4.80935001373291,7.06
EST,Estonia,2007,7.57091879311882,40.0058943445447,4.6196699142456,7.37
EST,Estonia,2008,-5.12531154308803,31.6334055843093,5.48375988006592,-4.9
EST,Estonia,2009,-14.6302225427906,21.0087753498274,5.9597601890564,-4.71
EST,Estonia,2010,2.4497502063999,21.5876781655604,5.51753997802734,8.05
EST,Estonia,2011,7.60697458913162,25.4681664047184,4.99514007568359,0.84
EST,Estonia,2012,3.67201872506541,29.0805066900785,4.67340993881226,1.46
EST,Estonia,2013,1.75649379621869,26.8697121064814,4.78006982803345,0.1
EST,Estonia,2014,3.32278988182702,26.727615908803,4.32586002349854,2.2
EST,Estonia,2015,1.83815262882932,24.6409611018289,5.05127000808716,-1.0
EST,Estonia,2016,3.09301920751959,24.7023530937166,5.05511999130249,2.34
EST,Estonia,2017,5.63467248963991,25.9381976210924,4.86288022994995,2.98
EST,Estonia,2018,3.69969756161726,27.8503992212561,5.13962984085083,3.47
FIN,Finland,2000,5.75373770498848,23.8741513058525,5.71163988113403,3.52
FIN,Finland,2001,2.64026205699308,23.1797971136758,5.84084987640381,1.14
FIN,Finland,2002,1.68732644358099,22.0594179466451,6.01865005493164,0.62
FIN,Finland,2003,2.01179992738312,22.231962772058,6.168869972229,1.86
FIN,Finland,2004,4.00537952277651,22.8724778097656,6.15823984146118,3.41
FIN,Finland,2005,2.77730918518017,24.6073870744416,6.02582979202271,1.2
FIN,Finland,2006,4.01957326515895,24.0013652587917,5.92960977554321,2.16
FIN,Finland,2007,5.31280176694145,25.5534350124827,5.67164993286133,3.1
FIN,Finland,2008,0.784431235717051,25.2485161104333,5.83046007156372,-1.41
FIN,Finland,2009,-8.07603116552393,21.4741244119185,6.45998001098633,-5.81
FIN,Finland,2010,3.1682879121621,22.6073229974435,6.504310131073,3.9
FIN,Finland,2011,2.39039455396828,24.3388732893172,6.45624017715454,1.26
FIN,Finland,2012,-1.52284013040689,23.628342432802,7.1715497970581,-2.26
FIN,Finland,2013,-0.979741024949618,22.6578278795265,7.15288019180298,-0.19
FIN,Finland,2014,-0.4780684247837,22.1690024531831,7.13832998275757,0.12
FIN,Finland,2015,0.466503766322674,21.9056862297328,7.07199001312256,0.7
FIN,Finland,2016,2.57193414898754,23.5883124649425,6.90873003005981,2.16
FIN,Finland,2017,3.30337003591039,24.309542246313,6.40826988220215,1.85
FIN,Finland,2018,1.19297759742292,25.7234643496259,6.31771993637085,-0.98
FRA,France,2017,2.08361485997399,22.1813991959176,5.46482992172241,1.18
FRA,France,2018,1.64590872395887,22.6115738942638,5.42540979385376,0.67
DEU,Germany,2008,0.887902330743628,20.8867329914107,4.47337007522583,-0.35
DEU,Germany,2010,4.13463778522758,19.5310600093299,4.99525022506714,3.85
DEU,Germany,2011,3.75796884489337,21.2669872693317,4.88583993911743,2.53
DEU,Germany,2012,0.463512036709204,19.4724714926695,4.83153009414673,-0.74
DEU,Germany,2013,0.396995583779145,19.7883815690324,4.83911991119385,-0.18
DEU,Germany,2014,2.18018602168017,20.139488753447,4.82582998275757,1.38
DEU,Germany,2015,1.66300602334775,19.4978020945699,4.76157999038696,0.79
DEU,Germany,2016,2.22222216259371,19.7122567843741,4.76321983337402,0.89
DEU,Germany,2017,2.797906720551,20.6909762954118,4.77830982208252,1.01
DEU,Germany,2018,1.13569604599849,21.6503641494105,4.88401985168457,0.24
GRC,Greece,2000,4.13782699405849,26.1132103512829,3.35086011886597,3.58
GRC,Greece,2001,4.65041459442163,25.1433571820657,3.47308993339539,3.76
GRC,Greece,2002,4.68313727063017,23.6770908566951,3.52255010604858,1.44
GRC,Greece,2003,5.79682274294369,26.1381770101347,3.52407002449036,4.35
GRC,Greece,2004,5.37786634595851,25.179542966525,3.76059007644653,2.59
GRC,Greece,2005,1.18350635493289,22.1679676033349,4.0549201965332,-0.33
GRC,Greece,2015,-0.228301892172851,12.0084097844243,3.68238997459412,-1.15
GRC,Greece,2017,1.47312472702352,11.8883016329317,3.46778011322021,-0.04
GRC,Greece,2018,2.06467207892409,12.9530537485632,3.57626008987427,0.23
HUN,Hungary,2000,4.40937501806403,28.1973908964954,4.8624701499939,3.47
HUN,Hungary,2001,4.06202617226026,26.3575592807833,4.92643976211548,4.24
HUN,Hungary,2002,4.73006530805553,25.7468753302212,5.17711019515991,4.82
HUN,Hungary,2003,3.93877761242727,24.7088343047099,5.79872989654541,4.09
HUN,Hungary,2004,4.96312536156307,27.5022265501896,5.33301019668579,5.84
HUN,Hungary,2005,4.30028318461673,26.164171343722,5.32539987564087,4.55
HUN,Hungary,2006,3.93393162712054,26.3418856770072,5.29485988616943,3.58
HUN,Hungary,2007,0.332354337878925,24.8978381794695,5.13725996017456,0.1
HUN,Hungary,2008,0.993437085479655,25.1420059545726,4.97069978713989,3.08
HUN,Hungary,2009,-6.7401660845502,20.9966487581136,4.95626020431519,-4.32
HUN,Hungary,2010,1.06795068152046,21.1892791243323,4.73365020751953,1.77
HUN,Hungary,2011,1.91670916599742,21.0337908782192,4.57056999206543,1.81
HUN,Hungary,2012,-1.33948446518181,20.2865308170944,4.15359020233154,-1.63
HUN,Hungary,2013,2.03216990678146,21.8946534040546,4.19040012359619,0.86
HUN,Hungary,2014,4.33435364113967,24.4405160787979,4.59878015518188,-0.61
HUN,Hungary,2015,3.65981615406955,23.8567656111926,4.49287986755371,1.39
HUN,Hungary,2016,2.43864141309342,22.0321821931455,4.60210990905762,-0.83
HUN,Hungary,2017,4.12418389451805,23.2730768860194,4.64034986495972,2.26
HUN,Hungary,2018,5.60613813768876,27.0910945827596,4.60567998886108,2.88
ISL,Iceland,2000,4.90518213950493,24.6194667661392,6.4314398765564,2.81
ISL,Iceland,2001,3.84093935332692,22.6569252253114,6.70591020584106,2.2
ISL,Iceland,2002,0.542286728290463,19.5095367275369,7.29892015457153,2.16
ISL,Iceland,2003,2.28136971847135,21.1252538271133,7.24507999420166,2.14
ISL,Iceland,2004,7.62260520494142,24.596069073569,7.16119003295898,8.6
ISL,Iceland,2005,7.02934061160924,29.1309380362617,7.33842992782593,2.9
ISL,Iceland,2006,5.67161248703039,35.9714130790896,7.19518995285034,0.1
ISL,Iceland,2007,8.74132941862472,29.6512685107527,6.94434022903442,4.67
ISL,Iceland,2008,1.69961072411662,25.8874469911237,7.03599977493286,1.19
ISL,Iceland,2009,-8.32146414938261,14.7799889271266,7.18984985351562,1.44
ISL,Iceland,2010,-2.22181843777449,13.8337714379496,6.94422006607056,-2.19
ISL,Iceland,2011,1.37999669197329,15.3142065291421,6.78996992111206,0.7
ISL,Iceland,2012,1.16931174934061,15.8900528697338,7.58223009109497,-0.52
ISL,Iceland,2013,3.59695697128252,15.0113948326003,7.44866991043091,1.64
ISL,Iceland,2014,1.91381613095174,17.0733672335346,7.6414098739624,-0.31
ISL,Iceland,2015,3.76859020213645,19.1932461301069,7.45796012878418,1.57
ISL,Iceland,2016,6.21808764670307,20.8155538899524,7.43221998214722,2.63
ISL,Iceland,2017,3.48506704155555,21.5754324923505,7.58384990692139,0.61
ISL,Iceland,2018,4.66077036232377,22.1950215110373,7.56350994110107,1.16
IRL,Ireland,2000,9.40352476399653,24.5079507553549,4.13226985931396,4.75
IRL,Ireland,2001,5.30582133514299,24.2562415894467,4.08750009536743,2.1
IRL,Ireland,2002,5.89936506079005,24.0825971908065,4.10487985610962,4.28
IRL,Ireland,2003,3.01383869396012,25.7442230479854,4.20493984222412,1.14
IRL,Ireland,2004,6.78813990621356,27.2182633667919,4.48295021057129,3.22
IRL,Ireland,2005,5.73978202625278,30.3097495862833,4.51897001266479,0.75
IRL,Ireland,2006,4.98785364537615,31.8932052929498,4.54742002487183,0.43
IRL,Ireland,2007,5.31011830898613,29.2481055759668,4.71541976928711,0.91
IRL,Ireland,2008,-4.48407081043062,24.6670937529866,5.45828008651733,-3.88
IRL,Ireland,2009,-5.09578277913846,20.3036687538517,6.15609979629517,3.0
IRL,Ireland,2010,1.68297175486512,17.2913563758605,6.04835987091065,6.59
IRL,Ireland,2011,1.60886648916944,17.1044449032773,5.77199983596802,2.31
IRL,Ireland,2012,-0.40502941658977,19.8882110372842,5.70776987075806,0.7
IRL,Ireland,2013,2.1929375750029,18.3655706866444,5.23177003860474,-1.6
IRL,Ireland,2014,9.38579335130922,21.9360604785157,4.73554992675781,5.75
IRL,Ireland,2015,24.6239856364006,26.0839383373545,3.62438988685608,20.93
IRL,Ireland,2016,1.22271661130947,35.6293704495612,3.65881991386414,-0.07
